week_number,reward_card_nbr,sales
19,17575516,142.01
19,15022294,92.93
19,12801770,117.15
19,23926640,45.67
19,60821913,67.94
19,92028400,121.42
19,11687914,249.43
19,11173720,247.59
19,89517592,229.59
19,8036083,191.47
19,22548145,108.54
19,16162874,99.21
19,52709164,64.11
19,90229447,41.73
19,11013729,153.98
19,9188712,42.40
19,8023892,216.71
19,64465139,331.99
19,98684602,154.70
19,85213418,255.37
19,89852851,104.57
19,7716508,411.14
19,11669659,124.04
19,35882615,218.56
19,12681339,315.53
19,66718330,103.26
19,41167012,162.32
19,93330948,221.10
19,8929092,339.90
19,8692458,79.80
19,98959082,41.29
19,42011902,168.81
19,10223493,125.77
19,46259511,37.81
19,15415464,280.20
19,33185643,123.82
19,23042331,29.85
19,13372518,318.95
19,82212937,53.93
19,96415899,114.48
19,10430875,104.82
19,74432906,80.12
19,13500824,207.79
19,29748948,221.81
19,31436773,43.05
19,45540522,106.35
19,88904439,266.82
19,33890523,296.02
19,11336489,45.57
19,8979306,296.47
19,24658346,161.26
19,47324539,34.10
19,32634416,122.41
19,12973424,61.54
19,7637615,119.41
19,7798886,123.18
19,8980824,64.85
19,34647083,246.56
19,10914026,73.38
19,12775862,147.91
19,13251110,189.13
19,13662632,24.15
19,80744831,122.98
19,14664880,82.42
19,15344669,112.62
19,67514736,235.16
19,54270902,80.74
19,10889877,43.76
19,95062305,228.78
19,12531177,61.72
19,19088961,216.42
19,15910198,47.29
19,49411801,94.79
19,64071131,11.64
19,85069977,25.03
19,25306801,10.14
19,11740164,2127.35
19,94658112,25.20
19,8579285,12.64
19,13530149,31.29
19,10241752,225.31
19,62069307,270.82
19,57677039,49.75
19,9861989,156.97
19,9826089,194.15
19,77163771,131.86
19,13931161,114.10
19,98227966,67.66
19,30146247,129.86
19,29540249,157.82
19,16702508,23.06
19,37843254,120.52
19,10586470,70.87
19,42490297,23.46
19,10452341,207.63
19,72350459,88.64
19,73057965,87.18
19,11791653,419.21
19,13690794,71.18
19,14413252,12.19
19,87592123,133.21
19,45434999,35.82
19,46161729,321.24
19,77025243,37.86
19,48816816,15.25
19,14910291,84.70
19,84381363,148.59
19,16365249,64.37
19,16382181,42.66
19,63847148,159.67
19,77956790,13.43
19,27062280,73.76
19,31997695,41.15
19,13261671,173.02
19,50747104,34.45
19,9978966,65.31
19,10171951,21.87
19,84885592,220.33
19,46259666,97.22
19,11488252,38.49
19,10150186,68.42
19,14247163,376.90
19,11674445,184.88
19,31690049,131.04
19,7604084,121.63
19,10557027,93.04
19,18790829,38.94
19,82503408,110.43
19,76924992,108.75
19,12781732,100.53
19,74760810,408.81
19,61430343,75.76
19,84789910,13.39
19,31756837,86.27
19,11124118,261.90
19,10934628,76.91
19,12843765,320.35
19,9950095,273.01
19,56754631,122.17
19,61370808,226.99
19,17798239,54.34
19,22159352,117.04
19,9815117,173.46
19,22876052,183.94
19,10355386,14.51
19,16225467,8.05
19,14015268,118.99
19,8621924,188.47
19,87343195,134.78
19,102024817,250.56
19,7543443,294.51
19,13707557,69.20
19,90541255,319.56
19,13742128,380.73
19,9486307,128.10
19,28781270,219.27
19,10690280,108.26
19,43126700,420.91
19,90492670,124.58
19,55163180,27.16
19,94700952,42.17
19,62541809,8.12
19,81077546,119.28
19,10112332,206.23
19,16075720,97.40
19,11986392,42.99
19,7583936,280.46
19,34028294,229.16
19,59089664,59.06
19,16198568,37.21
19,11306221,370.02
19,75234856,80.22
19,43080987,169.90
19,9996003,246.28
19,12009077,13.31
19,9479321,303.05
19,8526207,338.87
19,60750908,158.75
19,86413023,266.96
19,87743671,173.01
19,98664211,256.11
19,22673407,401.31
19,83064129,225.52
19,50785918,190.83
19,57783303,243.82
19,11475056,145.93
19,10199971,182.31
19,13214144,65.03
19,13415978,207.04
19,79898481,97.47
19,9393825,258.53
19,13113626,207.10
19,78829303,44.77
19,51146089,188.34
19,67094637,234.73
19,33030832,230.53
19,12659774,94.99
19,8480685,66.37
19,12222179,177.16
19,30169458,326.89
19,51701371,88.91
19,8044200,157.99
19,11220434,113.17
19,59191461,4.33
19,11146395,180.88
19,75079735,13.91
19,9453910,54.21
19,15322522,18.51
19,54517034,162.47
19,12096291,40.03
19,79328554,30.15
19,11398923,43.50
19,13676156,22.47
19,12990567,70.56
19,31930648,94.91
19,10144065,73.82
19,14657128,129.60
19,27669726,94.69
19,47476347,45.77
19,41666285,258.77
19,25454223,129.88
19,7680550,45.52
19,63737093,44.38
19,7644180,62.96
19,67010454,51.11
19,10765333,284.60
19,10243521,79.17
19,66405204,6.83
19,26182869,177.08
19,12632089,43.68
19,63879251,53.70
19,9090196,220.36
19,66004138,339.73
19,22569147,33.78
19,71317684,52.44
19,55978482,171.39
19,80409392,380.04
19,7638209,259.66
19,12140633,169.74
19,12707928,153.53
19,75652352,77.75
19,61060586,22.29
19,11049895,202.02
19,13108881,219.30
19,14538858,480.16
19,54476283,432.64
19,14498467,142.90
19,10274339,505.11
19,11960019,92.97
19,15039702,357.15
19,15111949,266.06
19,15513379,211.63
19,13649049,43.07
19,12368973,111.37
19,7803553,57.02
19,9665689,186.25
19,70971352,242.70
19,11129756,347.59
19,101983104,110.98
19,33711387,55.11
19,51220836,27.82
19,10099596,262.82
19,11195284,54.52
19,11028917,161.18
19,54026282,224.20
19,10636327,182.26
19,15420725,132.72
19,10491228,27.69
19,85038455,19.27
19,15109685,76.06
19,71460984,299.29
19,9949103,208.23
19,11906636,21.68
19,47622964,350.86
19,8552374,132.27
19,20332181,150.17
19,24864429,175.23
19,9513063,169.85
19,21671065,595.40
19,48379390,436.02
19,70195564,69.30
19,7560627,18.86
19,12543265,30.76
19,73173339,221.42
19,92176602,738.01
19,41113864,37.42
19,48071408,43.75
19,15301992,246.89
19,10586023,196.73
19,20888219,73.57
19,7836002,76.61
19,24697799,46.44
19,8252389,275.74
19,14726587,156.05
19,45884115,70.78
19,11357607,124.12
19,49811242,77.76
19,8699070,236.73
19,18296939,53.02
19,11845947,214.97
19,29766157,159.31
19,54019411,31.44
19,95273900,158.47
19,9278945,29.27
19,78179316,74.32
19,9085314,31.94
19,45158881,259.75
19,11305305,339.84
19,12879963,66.28
19,87041096,258.33
19,94828908,142.71
19,40061413,120.30
19,13361636,25.41
19,8014265,80.25
19,94982400,96.47
19,71530859,93.50
19,9818547,23.00
19,67471606,131.06
19,11962403,206.26
19,24757568,181.00
19,14205981,120.07
19,17755929,169.99
19,8768248,134.29
19,9768118,237.07
19,9980921,40.68
19,94913435,112.39
19,15944131,162.53
19,12397290,66.04
19,14339379,97.36
19,28499140,180.68
19,82227999,239.74
19,79091877,46.20
19,17724261,105.40
19,7877649,173.13
19,14129337,18.68
19,8107796,172.33
19,37970853,16.85
19,10480373,20.22
19,28289494,143.96
19,8405925,83.92
19,14204765,2115.39
19,80718879,117.73
19,45720429,224.22
19,12260249,73.87
19,9519614,26.27
19,13341075,119.92
19,15504309,19.90
19,10499426,168.72
19,8163178,118.40
19,66992375,77.44
19,9000281,17.83
19,13901470,11.14
19,74128875,466.55
19,9400947,95.26
19,14131815,32.15
19,95756728,52.08
19,26567338,64.15
19,60968749,188.45
19,98414188,120.61
19,13432216,123.32
19,81053037,140.12
19,47116016,30.65
19,47947264,224.33
19,13076613,1154.19
19,16475643,156.32
19,82288729,9.25
19,15184740,277.94
19,84686600,120.21
19,87003301,231.84
19,87027495,193.23
19,12498275,115.69
19,14168148,91.63
19,11061539,170.69
19,9863244,230.56
19,36414247,19.60
19,59246291,30.25
19,13759346,136.61
19,15011149,52.40
19,7919839,97.31
19,16423847,219.13
19,20633904,218.58
19,8539501,68.08
19,9202851,32.14
19,9978457,232.03
19,13127251,186.36
19,74854791,166.29
19,11918805,205.14
19,93504926,18.76
19,53877459,267.20
19,8667414,218.44
19,7815998,19.29
19,24600014,205.07
19,15976788,129.29
19,9340861,136.59
19,7566457,75.79
19,18953840,81.15
19,73291287,104.55
19,44091192,30.99
19,63307415,241.70
19,74294074,560.12
19,72774572,117.48
19,26906102,228.96
19,15075327,259.61
19,79151581,125.74
19,44986623,87.84
19,11531888,110.81
19,30049632,207.94
19,12741643,225.49
19,15420519,108.83
19,21271588,99.59
19,79314696,215.11
19,53671434,23.28
19,76523222,22.69
19,11140261,24.87
19,9307765,117.69
19,97328619,161.04
19,79482416,22.54
19,79876820,152.44
19,11329813,26.67
19,12094233,15.37
19,37674666,220.32
19,93684550,127.98
19,45016676,187.28
19,24038997,51.74
19,10636095,90.91
19,34041435,219.10
19,12625425,127.64
19,10631993,106.62
19,9702496,44.73
19,68429027,98.47
19,31029739,100.20
19,14427003,57.39
19,10402425,52.73
19,15620775,222.35
19,16538543,119.10
19,13224731,154.82
19,41411223,78.34
19,12067832,7.16
19,9869535,172.07
19,97384128,100.99
19,11686614,130.73
19,55751091,50.28
19,10743167,46.12
19,51594048,60.25
19,15448276,247.28
19,12117370,163.49
19,15969350,618.24
19,35247404,358.72
19,25945919,260.65
19,9905246,71.23
19,96879672,148.00
19,12011242,136.34
19,84506646,52.52
19,54918826,248.74
19,14705104,66.33
19,18522208,295.67
19,14118494,242.27
19,17297326,83.03
19,12086628,117.28
19,61547463,329.07
19,15180194,292.47
19,55273468,173.61
19,7547624,188.08
19,80818097,72.61
19,74207153,361.31
19,13917866,385.63
19,15422549,18.11
19,56028126,103.55
19,95825259,46.68
19,67734100,72.39
19,67103224,48.50
19,8868891,106.35
19,8968879,40.09
19,11328085,304.02
19,95287249,228.60
19,15630162,25.37
19,10469031,69.74
19,13092877,47.78
19,34236662,55.25
19,58599396,268.44
19,12216665,226.05
19,37385926,47.31
19,25009265,154.69
19,25086426,8.46
19,24262200,223.51
19,52249813,52.73
19,12844602,349.11
19,72818440,44.51
19,42047474,183.49
19,9834787,420.00
19,59578041,84.31
19,11523306,521.86
19,30287807,244.84
19,96773296,199.78
19,13619225,134.96
19,8917824,27.80
19,16376804,174.56
19,72461495,682.17
19,40721735,41.19
19,12971134,165.93
19,14628618,142.80
19,64329534,39.28
19,12416969,282.46
19,12173360,51.87
19,13218684,150.81
19,31501420,208.32
19,48634969,198.52
19,10124859,112.66
19,8278146,86.57
19,60554947,231.87
19,9534372,45.41
19,15391463,36.34
19,13470064,57.66
19,66123565,237.07
19,11770277,220.32
19,37447705,310.54
19,25192747,352.78
19,11276811,32.46
19,87613961,96.34
19,75756886,126.39
19,15296597,80.60
19,15835297,50.91
19,9388975,119.52
19,11816511,281.93
19,19503242,296.98
19,14590193,510.97
19,82083668,153.92
19,84837977,155.46
19,12931175,208.26
19,29599968,12.93
19,92971043,429.67
19,20412094,109.02
19,8126433,130.51
19,51229626,215.18
19,28531451,146.37
19,94124150,5.97
19,97706227,158.99
19,73377753,145.75
19,80894125,44.28
19,8575308,44.96
19,75895269,147.12
19,41016896,393.77
19,9659759,85.45
19,14468010,151.31
19,95442999,302.00
19,43583506,151.65
19,14458372,52.47
19,13645876,67.61
19,13219242,152.02
19,9825558,48.51
19,13761190,149.96
19,14896803,97.28
19,13973220,71.70
19,22812894,85.81
19,35481848,411.07
19,10338530,61.18
19,73441505,201.22
19,54009701,227.60
19,11908900,139.69
19,17838818,305.53
19,84695460,50.84
19,12445545,95.23
19,40069495,245.83
19,76863472,73.96
19,20006443,147.08
19,7623594,21.99
19,27454941,276.94
19,13993321,300.90
19,24800209,53.73
19,57874164,307.58
19,7915138,298.97
19,58758207,307.56
19,14013388,236.95
19,11378986,64.23
19,55080020,113.80
19,66277933,72.50
19,49483207,115.42
19,16323617,141.28
19,74627160,13.47
19,45446446,311.46
19,42587399,230.41
19,11461076,76.50
19,9816405,54.58
19,24721660,73.59
19,10439309,175.34
19,36254133,140.82
19,11582259,11.94
19,12188155,146.93
19,8696359,165.40
19,79578951,90.25
19,8255850,11.24
19,16102683,7.29
19,7587917,159.27
19,56228117,274.26
19,10086814,31.14
19,7973913,83.53
19,9662550,88.63
19,94952700,78.22
19,25028397,206.42
19,8205485,105.38
19,14064796,45.10
19,32196813,227.53
19,13963411,131.70
19,12194916,82.25
19,10922656,78.38
19,43311099,235.18
19,30060925,74.83
19,84347924,36.44
19,8700646,252.80
19,74748064,150.05
19,14836260,107.40
19,22671850,69.83
19,76875953,104.31
19,11323195,72.20
19,98710509,44.82
19,56642570,186.97
19,75444656,461.89
19,9784987,84.35
19,18418543,6.32
19,50083435,517.55
19,47444289,156.51
19,56404091,126.43
19,71678666,100.68
19,8773980,200.18
19,17317758,67.45
19,42174873,134.71
19,36279338,70.91
19,14670203,166.34
19,12251190,165.31
19,41326464,127.81
19,10385507,357.11
19,15384077,131.25
19,7839725,55.07
19,7863644,141.04
19,10595020,38.16
19,51290522,253.05
19,9838627,168.98
19,8393184,90.23
19,7787431,150.93
19,11523951,139.29
19,72729563,125.98
19,29863585,123.18
19,13401420,185.00
19,57969027,404.62
19,9146752,85.53
19,21463903,93.79
19,8348499,16.62
19,17433108,76.65
19,14144787,163.37
19,28606635,140.67
19,8956455,59.30
19,10280762,20.28
19,9606566,164.50
19,11739517,107.21
19,53076874,73.31
19,10536552,278.56
19,7960959,153.65
19,15054876,34.60
19,14756392,65.22
19,47092708,49.24
19,10564337,71.69
19,71303070,122.11
19,88303851,27.31
19,82250185,44.74
19,10794913,50.21
19,12263389,114.68
19,10973154,435.09
19,31129941,146.87
19,12996801,116.68
19,86407981,273.36
19,14742634,230.04
19,13829884,136.79
19,13637858,40.59
19,101875457,83.63
19,21324772,41.73
19,44288638,51.06
19,10589433,169.15
19,84338155,52.54
19,62085417,142.50
19,11401467,32.54
19,8567134,24.57
19,7999293,86.77
19,31905618,270.18
19,8258147,104.53
19,14381140,25.39
19,43768170,121.26
19,77357693,139.51
19,27594176,86.67
19,10438512,106.27
19,89565930,234.96
19,45756394,149.12
19,41765708,162.15
19,9345130,9.68
19,8509496,55.87
19,38300758,249.93
19,13380776,22.39
19,7843560,3.73
19,64396245,35.84
19,32806122,82.46
19,11282672,65.79
19,24611370,275.94
19,24341356,267.13
19,13900070,210.65
19,17753799,80.33
19,69108959,131.72
19,30611112,62.08
19,35305523,24.24
19,8323387,47.81
19,8074051,190.21
19,11187006,99.18
19,11972621,113.04
19,24820208,114.65
19,13365505,259.13
19,11199475,394.83
19,96603574,189.52
19,8830411,475.75
19,11871360,209.56
19,53564215,190.37
19,38723869,99.58
19,27148651,117.30
19,51879161,89.56
19,13536772,332.45
19,52045824,71.84
19,12167163,43.79
19,13361044,30.36
19,10504149,182.31
19,28574983,271.81
19,8697712,35.19
19,11664411,369.18
19,87264256,271.93
19,10684373,252.51
19,10232691,57.83
19,32872429,399.51
19,8199730,64.80
19,9240635,35.07
19,37996258,123.51
19,53002047,92.68
19,80709407,38.09
19,59238072,145.12
19,9046779,20.65
19,15533736,27.16
19,12083833,190.03
19,9196906,196.94
19,15010580,174.09
19,12031849,118.83
19,8846235,185.13
19,14467230,415.53
19,97048636,306.85
19,45766512,266.27
19,27960464,92.26
19,33258713,10.94
19,10266169,176.31
19,34571048,98.91
19,30029616,227.95
19,11498580,180.75
19,11542922,167.94
19,11749516,11.28
19,98860992,4.47
19,90476352,97.45
19,21034733,52.58
19,8843475,373.38
19,72050928,371.91
19,23291987,109.77
19,18051410,89.44
19,40662297,285.40
19,41514349,56.71
19,8966356,199.85
19,8996731,157.90
19,59330839,116.24
19,8954340,95.69
19,78965420,291.26
19,77125240,208.47
19,55881395,138.06
19,13769019,446.94
19,14885874,316.13
19,7605552,60.10
19,58181182,10.15
19,12818467,12.49
19,89833947,257.78
19,45459955,46.89
19,42594925,122.90
19,15142284,68.32
19,11415983,245.36
19,30290233,61.87
19,93827470,840.49
19,72723015,321.69
19,80517779,151.09
19,44673878,70.50
19,48218989,134.31
19,13816402,80.39
19,57408432,428.54
19,7842921,48.16
19,73787395,226.43
19,9621493,26.90
19,10094809,67.98
19,10107347,179.37
19,11991655,92.03
19,44530388,11.67
19,26768686,65.22
19,29844005,142.94
19,9756532,82.36
19,9649442,580.85
19,9930935,66.93
19,9695385,150.98
19,71947336,189.34
19,10131940,66.44
19,8565423,219.87
19,11137187,46.31
19,58255743,72.77
19,88492730,100.67
19,33208112,358.14
19,14779946,42.68
19,48495648,193.97
19,7903523,46.29
19,13573305,39.60
19,8564924,41.14
19,27761889,30.70
19,84243757,84.49
19,74627830,316.54
19,73903040,69.86
19,15131596,32.14
19,24756788,288.39
19,85568384,114.80
19,11561066,128.06
19,24768376,58.98
19,10975279,23.90
19,9216958,48.68
19,11329683,67.14
19,9282145,148.57
19,74388726,54.67
19,12276808,157.90
19,90187412,60.53
19,24844510,39.72
19,91931178,134.71
19,79910023,81.11
19,13671873,30.60
19,11968851,53.19
19,30028048,35.44
19,14796493,284.22
19,82025907,427.83
19,23486180,100.69
19,94562808,82.93
19,15253915,277.04
19,16010342,36.52
19,8422651,194.19
19,48212542,81.88
19,9793002,133.10
19,14409869,601.97
19,7900364,543.78
19,83198907,36.53
19,71562241,195.39
19,33695494,172.14
19,14010358,179.50
19,8560631,203.46
19,12637802,90.65
19,11041780,71.63
19,13189863,180.09
19,43029879,158.93
19,30363629,187.69
19,8843860,382.35
19,29837443,223.20
19,36455468,97.35
19,11121749,30.57
19,16399995,21.89
19,14427689,72.19
19,81096766,81.64
19,11281408,114.98
19,87983701,127.34
19,51593689,119.02
19,79880424,219.74
19,13203050,73.28
19,14243248,97.15
19,35604052,66.92
19,66329312,73.70
19,12935082,203.62
19,13808295,226.66
19,79113478,181.95
19,89631295,328.11
19,43311575,5.17
19,10301069,158.90
19,12674613,270.94
19,56330552,186.88
19,8159524,114.17
19,9326832,168.85
19,12424355,112.72
19,32391544,104.91
19,19734769,331.70
19,78749084,446.16
19,12244052,64.38
19,78918191,246.27
19,97412762,62.49
19,45191052,188.12
19,79510829,138.37
19,64904051,127.23
19,96733482,144.37
19,13596141,280.61
19,96833578,363.68
19,23223778,49.97
19,36770218,156.10
19,43203566,50.74
19,13716970,305.14
19,9557525,120.43
19,48083409,55.85
19,11355906,52.83
19,86827233,203.40
19,15022953,25.02
19,8752441,132.45
19,10354456,190.82
19,14688763,30.84
19,29695853,242.61
19,10415196,24.78
19,95470553,189.05
19,10742768,85.42
19,14242323,58.80
19,10727387,35.33
19,10310680,25.09
19,83591227,75.51
19,29662579,65.56
19,71708339,278.29
